anc_id_2022,district_area_2022,anc_id_2012,district_area_2012,overlap_area,overlap_perc,district_rank
anc_8A_2022,3751684.324149637,anc_7B,5985974.233707722,0.31994389416486774,8.528006796984092e-08,5.0
anc_8A_2022,3751684.324149637,,,2.719105347546244e-09,7.247692269958136e-16,6.0
anc_8B_2022,1907120.6529654264,anc_8B,2389410.775463458,1560063.1064838052,0.8180201415458569,1.0
anc_8B_2022,1907120.6529654264,anc_8A,3749553.233215247,201600.75384240097,0.10570949117924304,2.0
anc_8B_2022,1907120.6529654264,anc_8C,9239721.825328287,145449.1530530164,0.0762663614527241,3.0
anc_8B_2022,1907120.6529654264,anc_7B,5985974.233707722,7.5173980935225835,3.941752757925203e-06,4.0
anc_8B_2022,1907120.6529654264,anc_8E,3165925.3179091737,0.12218810820773116,6.406941690749245e-08,5.0
anc_8B_2022,1907120.6529654264,,,1.376335239713629e-09,7.216823107513062e-16,6.0
anc_8C_2022,7088387.939738291,anc_8C,9239721.825328287,5884866.631820587,0.8302122685511286,1.0
anc_8C_2022,7088387.939738291,anc_8E,3165925.3179091737,1201566.4889400902,0.1695119537975588,2.0
anc_8C_2022,7088387.939738291,anc_8A,3749553.233215247,1950.7381842893942,0.00027520195012935717,3.0
anc_8C_2022,7088387.939738291,anc_6D,9865321.123137653,3.7709344006217993,5.319875876828808e-07,4.0
anc_8C_2022,7088387.939738291,anc_8B,2389410.775463458,0.30985891932568227,4.3713594961215185e-08,5.0
anc_8C_2022,7088387.939738291,,,6.418190423573833e-10,9.054513491837465e-17,6.0
anc_8D_2022,15107443.471793242,anc_8D,12421151.658937907,12008220.805286897,0.794854591228964,1.0
anc_8D_2022,15107443.471793242,anc_8C,9239721.825328287,3099221.7837603544,0.20514535033984008,2.0
anc_8D_2022,15107443.471793242,,,0.763836786111998,5.056029417142219e-08,3.0
anc_8D_2022,15107443.471793242,anc_8E,3165925.3179091737,0.118909121242185,7.870896321021983e-09,4.0
anc_8E_2022,2859323.828075358,anc_8E,3165925.3179091737,1964357.5933629137,0.687000742649406,1.0
anc_8E_2022,2859323.828075358,anc_8B,2389410.775463458,482059.32021836494,0.16859206903572174,2.0
anc_8E_2022,2859323.828075358,anc_8D,12421151.658937907,412906.8668276302,0.14440717164434022,3.0
anc_8E_2022,2859323.828075358,anc_8C,9239721.825328287,0.04766644773298884,1.66705314259818e-08,4.0
